doi,publicationYear,resourceType,title,publisher,createdAt,updatedAt,isPublisher,isFunder,haveCreatorAffiliation,haveContributorAffiliation,isLatestVersion,isConceptDoi,matchPublisherRor,matchCreatorAffiliationRor,matchContributorAffiliationRor,matchFunderRor,matchPublisherName,matchCreatorName,matchContributorName,matchFunderName,inDataCite,inOpenAire,inOpenAlex,inCrossRef,dataCiteResourceType,dataCiteClientId,dataCiteClientName,dataCiteCitationCount,dataCiteReferenceCount,dataCiteViewCount,dataCiteDownloadCount,openAireResourceType,openAireBestAccessRight,openAireIndicatorsUsageCountsDownloads,openAireIndicatorsUsageCountsViews,openAireId,openAlexResourceType,openAlexId,openAlexCitedByCount,openAlexReferencedWorksCount,titleWordCount,referencedByDoi,dataCiteClientType
10.5281/zenodo.14638853,2025,Software,JakobRogstadius/MOSTACHI: Revision 2 (again) of Electric Road Systems: A No-Regret Investment with Policy Support,Zenodo,2025-01-13T13:03:59Z,2025-01-13T13:04:07Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Software,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,14,,repository
10.6084/m9.figshare.c.7624762,2025,Collection,Psychometric properties of the Swedish version of the Patient Health Questionnaire-9: an investigation using Rasch analysis and confirmatory factor analysis,figshare,2025-01-14T04:31:05Z,2025-01-14T04:31:06Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,Collection,figshare.ars,figshare Academic Research System,0,0,0,0,,OPEN,,,,,,,,20,,repository
10.6084/m9.figshare.c.7624762.v1,2025,Collection,Psychometric properties of the Swedish version of the Patient Health Questionnaire-9: an investigation using Rasch analysis and confirmatory factor analysis,figshare,2025-01-14T04:31:06Z,2025-01-14T04:31:07Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,Collection,figshare.ars,figshare Academic Research System,0,0,0,0,,OPEN,,,,,,,,20,,repository
10.6084/m9.figshare.28200931,2025,JournalArticle,Additional file 1 of Psychometric properties of the Swedish version of the Patient Health Questionnaire-9: an investigation using Rasch analysis and confirmatory factor analysis,figshare,2025-01-14T04:31:53Z,2026-02-23T07:41:00Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,0,0,0,,,,,,,,,,24,"[""10.1186/s12888-024-06417-4""]",repository
10.6084/m9.figshare.28200931.v1,2025,JournalArticle,Additional file 1 of Psychometric properties of the Swedish version of the Patient Health Questionnaire-9: an investigation using Rasch analysis and confirmatory factor analysis,figshare,2025-01-14T04:31:53Z,2026-02-23T07:41:01Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,0,0,0,,,,,,,,,,24,"[""10.1186/s12888-024-06417-4""]",repository
10.17632/x9z34sgnyk,2025,Dataset,Chemical and Electrochemical Surface Modification and Fatigue Response of PBF-LB/M 316L Stainless Steel,Mendeley Data,2025-01-17T19:27:50Z,2025-02-01T02:09:41Z,0,,0,1,0,1,0,0,0,0,0,0,0,0,1,,,,Dataset,bl.mendeley,Mendeley Data,0,0,17,3,,,,,,,,,,13,,repository
10.17632/x9z34sgnyk.1,2025,Dataset,Chemical and Electrochemical Surface Modification and Fatigue Response of PBF-LB/M 316L Stainless Steel,Mendeley Data,2025-01-17T19:27:52Z,2025-01-17T19:27:53Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,Dataset,bl.mendeley,Mendeley Data,0,0,0,0,,,,,,,,,,13,,repository
10.5281/zenodo.14710537,2025,Text,agrifoodTEF: how a 60 million project can help EDIHs support SMEs - Session 1,Zenodo,2025-01-21T09:53:12Z,2025-01-21T10:07:00Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,14,,repository
10.5281/zenodo.14710538,2025,Text,agrifoodTEF: how a 60 million project can help EDIHs support SMEs - Session 1,Zenodo,2025-01-21T09:53:12Z,2025-01-21T10:07:00Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,14,,repository
10.5281/zenodo.14732112,2025,Software,PyPSA/technology-data: v0.11.0,Zenodo,2025-01-24T12:30:09Z,2025-05-19T10:03:14Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,Software,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,2,,repository
10.5281/zenodo.14742514,2025,Software,tommasoprandin/contiki-ng: v1.0.0-paper,Zenodo,2025-01-26T15:49:00Z,2025-01-26T15:49:02Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Software,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,2,,repository
10.5281/zenodo.14742513,2025,Software,tommasoprandin/contiki-ng: v1.0.0-paper,Zenodo,2025-01-26T15:49:01Z,2025-01-26T15:49:02Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,Software,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,2,,repository
10.13140/rg.2.2.18099.54569,2024,Text,NEWEPS Nordic Early Warning Early Prevention System: Final Project Report,RISE Research Institutes of Sweden,2025-02-04T07:33:47Z,2025-10-22T13:14:56Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,rg.rg,ResearchGate,0,0,0,0,,,,,,,,,,10,,repository
10.5281/zenodo.14833376,2025,Text,"Empowering EDIHs: Exploring AgrifoodTEF Services, Infrastructure & Collaboration in Sweden, Spain & Belgium",Zenodo,2025-02-07T14:35:04Z,2025-02-07T14:35:05Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,13,,repository
10.5281/zenodo.14833377,2025,Text,"Empowering EDIHs: Exploring AgrifoodTEF Services, Infrastructure & Collaboration in Sweden, Spain & Belgium",Zenodo,2025-02-07T14:35:04Z,2025-02-07T14:35:05Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,13,,repository
10.5281/zenodo.14833456,2025,Audiovisual,"Empowering EDIHs: Exploring AgrifoodTEF Services, Infrastructure & Collaboration in Sweden, Spain & Belgium Recording",Zenodo,2025-02-07T14:47:15Z,2025-02-10T08:57:00Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,Audiovisual,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,14,,repository
10.5281/zenodo.14860544,2025,Dataset,Survey about Teachers' Perspective on Software Testing Education,Zenodo,2025-02-12T17:00:24Z,2025-02-12T17:00:25Z,0,,1,1,0,1,0,0,0,0,0,0,0,0,1,1,,,Dataset,cern.zenodo,Zenodo,0,0,0,0,,OPEN,,,,,,,,8,,repository
10.5281/zenodo.14860545,2025,Dataset,Survey about Teachers' Perspective on Software Testing Education,Zenodo,2025-02-12T17:00:24Z,2025-02-12T17:00:25Z,0,,1,1,1,0,0,0,0,0,0,0,0,0,1,1,,,Dataset,cern.zenodo,Zenodo,0,0,0,0,,OPEN,,,,,,,,8,,repository
10.5281/zenodo.14864430,2025,Preprint,SAFE-COLOR: Safety-Critical Object Detection Benchmarks for Color Fidelity in Simulations,Zenodo,2025-02-13T15:30:48Z,2025-04-25T06:18:47Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Preprint,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,10,,repository
10.5281/zenodo.14864429,2025,Preprint,SAFE-COLOR: Color Fidelity Benchmarks and Thresholds for Safety-Critical Object Detection,Zenodo,2025-02-13T15:31:01Z,2025-04-25T06:18:47Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,Preprint,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,10,,repository
10.13140/rg.2.2.28773.31203,2025,Text,Forebygging av kroppsnære branner,RISE Research Institutes of Sweden,2025-02-14T11:46:03Z,2025-10-22T13:16:23Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,rg.rg,ResearchGate,0,0,0,0,,,,,,,,,,4,,repository
10.13140/rg.2.2.28819.18720,2024,Text,Säker storskalig vätgasbunkring -Test och validering,RISE Research Institutes of Sweden,2025-02-21T14:39:58Z,2025-10-22T12:46:31Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,rg.rg,ResearchGate,0,0,0,0,,,,,,,,,,6,,repository
10.6084/m9.figshare.28517119,2025,JournalArticle,Additional file 1 of Application of Nordic Keyhole and Nutri-Score for assessment of nutritional quality of plant-based dairy analogues,figshare,2025-03-01T06:20:06Z,2026-02-20T21:40:32Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,0,0,0,,,,,,,,,,19,"[""10.1186/s40795-025-01023-3""]",repository
10.6084/m9.figshare.28517119.v1,2025,JournalArticle,Additional file 1 of Application of Nordic Keyhole and Nutri-Score for assessment of nutritional quality of plant-based dairy analogues,figshare,2025-03-01T06:20:06Z,2026-02-20T21:40:33Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,0,0,0,,,,,,,,,,19,"[""10.1186/s40795-025-01023-3""]",repository
10.6084/m9.figshare.c.7698868,2025,Collection,Application of Nordic Keyhole and Nutri-Score for assessment of nutritional quality of plant-based dairy analogues,figshare,2025-03-01T06:20:07Z,2025-03-01T06:20:08Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,Collection,figshare.ars,figshare Academic Research System,0,0,0,0,,OPEN,,,,,,,,15,,repository
10.6084/m9.figshare.c.7698868.v1,2025,Collection,Application of Nordic Keyhole and Nutri-Score for assessment of nutritional quality of plant-based dairy analogues,figshare,2025-03-01T06:20:07Z,2025-03-01T06:20:07Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,Collection,figshare.ars,figshare Academic Research System,0,0,0,0,,OPEN,,,,,,,,15,,repository
10.5281/zenodo.14975591,2025,Software,"Code, computational study of permeability in cardboard coating layers",Zenodo,2025-03-05T17:14:34Z,2025-03-05T17:14:35Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,Software,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,9,,repository
10.5281/zenodo.14975592,2025,Software,"Code, computational study of permeability in cardboard coating layers",Zenodo,2025-03-05T17:14:34Z,2025-03-05T17:14:35Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Software,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,9,,repository
10.5281/zenodo.14039573,2024,Text,D3.5 LCA report on the pilot regions,Zenodo,2025-03-11T08:46:47Z,2025-03-11T08:46:48Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,7,,repository
10.5281/zenodo.14039973,2025,Text,D3.6 Business models - v2,Zenodo,2025-03-11T08:55:18Z,2025-03-11T08:55:19Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,5,,repository
10.5281/zenodo.14065259,2024,Text,D1.3 DMP update- V2,Zenodo,2025-03-11T09:06:29Z,2025-03-11T09:06:30Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,4,,repository
10.5281/zenodo.15051813,2024,Report,Key economic figures of the blue economy in Sweden - Data brief,Zenodo,2025-03-20T08:54:09Z,2025-03-20T08:54:10Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,Report,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,12,,repository
10.5281/zenodo.15051814,2024,Report,Key economic figures of the blue economy in Sweden - Data brief,Zenodo,2025-03-20T08:54:09Z,2025-03-20T08:54:10Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Report,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,12,,repository
10.5281/zenodo.15074278,2024,Text,Deliverable 5: Report recommending an amendment of Annex B and Annex C of the current CISPR 16-1-1 standard detailing results on the calibration of the measuring receiver and the reference pulse generator along with practical recommendations on the calibration of pulse generators and the measurement uncertainty evaluation,Zenodo,2025-03-24T06:07:57Z,2025-04-07T05:44:02Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,47,,repository
10.5281/zenodo.15074279,2024,Text,Deliverable 5: Report recommending an amendment of Annex B and Annex C of the current CISPR 16-1-1 standard detailing results on the calibration of the measuring receiver and the reference pulse generator along with practical recommendations on the calibration of pulse generators and the measurement uncertainty evaluation,Zenodo,2025-03-24T06:07:57Z,2025-04-07T05:44:02Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,47,,repository
10.5281/zenodo.15101444,2025,Text,Real-Time Personalized AI,Zenodo,2025-03-28T12:34:24Z,2025-03-28T19:52:31Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,3,,repository
10.5281/zenodo.15101445,2025,Text,Real-Time Personalized AI,Zenodo,2025-03-28T12:34:24Z,2025-03-28T19:52:31Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,3,,repository
10.13140/rg.2.2.11713.47200,2025,Text,BIOEKONOMI OCH HÄLSA JORDBRUK OCH TRÄDGÅRD Lättviktsgrindar av höghållfast stål för säkrare djurhantering och arbetsmiljö Lättviktsgrindar av höghållfast stål för säkrare djurhantering och arbetsmiljö trädgård 2 Parsteel AB (tidigare Nilssons Plåt AB) 3 Smart Djurhantering EF 4 Sveriges Lantbruksuniversitet (SLU) 5 SSAB EMEA AB 6 RISE Kretsloppsteknik,RISE Research Institutes of Sweden,2025-03-31T08:13:44Z,2025-10-22T10:47:36Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,rg.rg,ResearchGate,0,0,0,0,,,,,,,,,,47,,repository
10.5281/zenodo.15111824,2025,Image,3D scanning NYALES20 proximity,Zenodo,2025-03-31T09:12:56Z,2025-03-31T09:19:15Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Image,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,4,,repository
10.5281/zenodo.15111823,2025,Image,3D scanning NYALES20 proximity,Zenodo,2025-03-31T09:19:14Z,2025-03-31T09:19:15Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,Image,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,4,,repository
10.5281/zenodo.15173562,2025,Dataset,3D scanning of NYALES20 full data set,Zenodo,2025-04-08T13:20:01Z,2025-04-08T13:20:02Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,1,,,Dataset,cern.zenodo,Zenodo,0,0,0,0,,OPEN,,,,,,,,7,,repository
10.5281/zenodo.15173563,2025,Dataset,3D scanning of NYALES20 full data set,Zenodo,2025-04-08T13:20:01Z,2025-04-08T13:20:02Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,Dataset,cern.zenodo,Zenodo,0,0,0,0,,OPEN,,,,,,,,7,,repository
10.5281/zenodo.15189328,2024,Dataset,"Dataset related to the publication ""Realization of the pascal based on argon using a Fabry–Perot refractometer""",Zenodo,2025-04-10T12:59:18Z,2025-04-10T12:59:20Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,1,,,Dataset,cern.zenodo,Zenodo,0,0,0,0,,OPEN,,,,,,,,16,,repository
10.5281/zenodo.15189329,2024,Dataset,"Dataset related to the publication ""Realization of the pascal based on argon using a Fabry–Perot refractometer""",Zenodo,2025-04-10T12:59:18Z,2025-04-10T12:59:20Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,Dataset,cern.zenodo,Zenodo,0,0,0,0,,OPEN,,,,,,,,16,,repository
10.5281/zenodo.15195323,2024,Dataset,"Dataset related to the publication ""Effect of absorption of laser light in mirrors on Fabry-Pérot based refractometry""",Zenodo,2025-04-11T11:49:59Z,2025-04-11T11:50:00Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,1,,,Dataset,cern.zenodo,Zenodo,0,0,0,0,,OPEN,,,,,,,,17,,repository
10.5281/zenodo.15195324,2024,Dataset,"Dataset related to the publication ""Effect of absorption of laser light in mirrors on Fabry-Pérot based refractometry""",Zenodo,2025-04-11T11:49:59Z,2025-04-11T11:50:00Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,Dataset,cern.zenodo,Zenodo,0,0,0,0,,OPEN,,,,,,,,17,,repository
10.5281/zenodo.15210003,2025,Text,Gravitational Deformation Measurement of 20 m Radio Telescope on Svalbard,Zenodo,2025-04-14T12:27:45Z,2025-04-14T12:27:46Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,10,,repository
10.5281/zenodo.15210004,2025,Text,Gravitational Deformation Measurement of 20 m Radio Telescope on Svalbard,Zenodo,2025-04-14T12:27:45Z,2025-04-14T12:27:46Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,10,,repository
10.5281/zenodo.15274421,2025,Dataset,Co-UDlabs_TA_IKT-04-TEST Standard development for stormwater management in Sweden,Zenodo,2025-04-24T10:59:53Z,2025-04-25T10:06:06Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,1,,,Dataset,cern.zenodo,Zenodo,0,0,0,0,,OPEN,,,,,,,,8,,repository
10.5281/zenodo.15274422,2025,Dataset,Co-UDlabs_TA_IKT-04-TEST Standard development for stormwater management in Sweden,Zenodo,2025-04-24T10:59:53Z,2025-04-25T10:06:06Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,Dataset,cern.zenodo,Zenodo,0,0,0,0,,OPEN,,,,,,,,8,,repository
10.5281/zenodo.15111735,2025,Preprint,SAFE-COLOR: Color Fidelity Benchmarks and Thresholds for Safety-Critical Object Detection,Zenodo,2025-04-25T06:18:46Z,2025-04-25T06:18:47Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Preprint,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,10,,repository
10.5281/zenodo.15279704,2025,Dataset,Co-UDlabs_TA_IKT-04-TEST Standard development for stormwater management in Sweden,Zenodo,2025-04-25T10:06:05Z,2025-04-25T10:06:06Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,Dataset,cern.zenodo,Zenodo,0,0,0,0,,OPEN,,,,,,,,8,,repository
10.5281/zenodo.15287412,2025,Text,Supplementary Material for Leveraging Large Language Models for Cybersecurity Risk Assessment in Cyber-Physical Systems: A Case Study in Forestry Automation,Zenodo,2025-04-26T13:06:53Z,2025-08-14T12:32:16Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,20,,repository
10.5281/zenodo.15316484,2025,Software,koen-vg/eu-hydrogen: Publication,Zenodo,2025-05-01T12:22:32Z,2025-05-01T12:22:34Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,Software,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,2,,repository
10.5281/zenodo.15316483,2025,Software,koen-vg/eu-hydrogen: Publication,Zenodo,2025-05-01T12:22:33Z,2025-05-01T12:22:34Z,0,,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,Software,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,2,,repository
10.5281/zenodo.15395761,2025,JournalArticle,An Interlaboratory Comparison of On-Wafer S-Parameter Measurements up to 1.1 THz,IEEE,2025-05-13T11:59:56Z,2026-01-08T14:58:20Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,JournalArticle,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,11,,repository
10.5281/zenodo.15395762,2025,JournalArticle,An Interlaboratory Comparison of On-Wafer S-Parameter Measurements up to 1.1 THz,IEEE,2025-05-13T11:59:56Z,2026-01-08T14:58:20Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,11,,repository
10.5281/zenodo.15363055,2025,Dataset,"Data accompanying ""Superefficient microcombs at the wafer level""",Zenodo,2025-05-13T15:01:32Z,2025-05-13T15:01:33Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,1,,,Dataset,cern.zenodo,Zenodo,0,0,0,0,,OPEN,,,,,,,,8,,repository
10.5281/zenodo.15363056,2025,Dataset,"Data accompanying ""Superefficient microcombs at the wafer level""",Zenodo,2025-05-13T15:01:32Z,2025-05-13T15:01:33Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,Dataset,cern.zenodo,Zenodo,0,0,0,0,,OPEN,,,,,,,,8,,repository
10.5281/zenodo.15422632,2025,Image,Quantification of Responses AND Distribution of Interviewees,Zenodo,2025-05-15T08:59:45Z,2025-05-15T08:59:46Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,Image,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,7,,repository
10.5281/zenodo.15422633,2025,Image,Quantification of Responses AND Distribution of Interviewees,Zenodo,2025-05-15T08:59:45Z,2025-05-15T08:59:46Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Image,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,7,,repository
10.5281/zenodo.15462938,2025,Software,PyPSA/technology-data: v0.12.0,Zenodo,2025-05-19T10:03:12Z,2025-05-19T10:03:14Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,Software,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,2,,repository
10.48448/4a8x-bg04,2024,Audiovisual,The Inhibitor: ReLU and Addition-Based Attention for Efficient Transformers (Student Abstract),Underline Science Inc.,2025-05-19T13:14:33Z,2025-05-19T13:14:35Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Audiovisual,undsci.oopmau,Underline Science Inc.,0,1,0,0,,,,,,,,,,11,,repository
10.5281/zenodo.15575563,2025,ConferencePaper,Free Space Microwave Stresses Sensing in Composites with Ferromagnetic Microwire Inclusions,Zenodo,2025-06-02T11:53:31Z,2025-09-02T13:21:38Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,ConferencePaper,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,11,,repository
10.5281/zenodo.15575564,2025,ConferencePaper,Free Space Microwave Stresses Sensing in Composites with Ferromagnetic Microwire Inclusions,Zenodo,2025-06-02T11:53:31Z,2025-09-02T13:21:38Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,ConferencePaper,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,11,,repository
10.5281/zenodo.15575558,2024,Text,Life Cycle Assessment of bio-based and circular textiles,Zenodo,2025-06-03T06:52:49Z,2025-06-03T06:52:51Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,8,,repository
10.5281/zenodo.15575557,2024,Text,Life Cycle Assessment of bio-based and circular textiles (HW-DS15.01-IVF-LCA),Zenodo,2025-06-03T06:52:50Z,2025-07-07T14:48:32Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,9,,repository
10.5281/zenodo.15575541,2024,Text,Microfibre release of bio-based textiles (HW-DS14.01-IVF-μF),Zenodo,2025-06-03T06:54:52Z,2025-07-07T14:47:23Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,6,,repository
10.5281/zenodo.15575542,2024,Text,Microfibre release of bio-based textiles,Zenodo,2025-06-03T06:54:52Z,2025-06-03T06:54:53Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,5,,repository
10.5281/zenodo.15600830,2025,ConferencePaper,Metrological Infrastructure for Traceable Electrical Insulation Testing for a Reliable Electricity Grid,Zenodo,2025-06-05T12:15:48Z,2025-12-18T08:50:52Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,ConferencePaper,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,12,,repository
10.5281/zenodo.15600831,2025,ConferencePaper,Metrological Infrastructure for Traceable Electrical Insulation Testing for a Reliable Electricity Grid,Zenodo,2025-06-05T12:15:48Z,2025-12-18T08:50:54Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,ConferencePaper,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,12,,repository
10.5281/zenodo.15607009,2025,Text,"Can we, and should we, go to Mars?",Zenodo,2025-06-06T10:00:41Z,2025-06-06T10:00:42Z,0,,0,1,0,1,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,8,,repository
10.5281/zenodo.15607010,2025,Text,"Can we, and should we, go to Mars?",Zenodo,2025-06-06T10:00:41Z,2025-06-06T10:00:42Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,8,,repository
10.5281/zenodo.15640601,2025,Software,PyPSA/technology-data: v0.13.0,Zenodo,2025-06-11T12:42:53Z,2025-06-11T12:42:53Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,Software,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,2,,repository
10.5281/zenodo.15641440,2025,Software,PyPSA/technology-data: v0.13.1,Zenodo,2025-06-11T14:15:30Z,2025-06-11T14:15:31Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,Software,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,2,,repository
10.5281/zenodo.15646472,2025,Software,ColorCheckerAnalysis,Zenodo,2025-06-12T07:43:21Z,2025-06-12T07:56:53Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,Software,cern.zenodo,Zenodo,1,0,0,0,,,,,,,,,,1,"[""10.5281/zenodo.15646077""]",repository
10.5281/zenodo.15646473,2025,Software,ColorCheckerAnalysis,Zenodo,2025-06-12T07:43:21Z,2025-06-12T07:56:53Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Software,cern.zenodo,Zenodo,2,0,0,0,,,,,,,,,,1,"[""10.5281/zenodo.15646077""]",repository
10.5281/zenodo.15646537,2025,Software,Unreal Engine Camera Validation,Zenodo,2025-06-12T07:54:57Z,2025-06-12T07:59:40Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,Software,cern.zenodo,Zenodo,1,0,0,0,,,,,,,,,,4,"[""10.5281/zenodo.15646077""]",repository
10.5281/zenodo.15646538,2025,Software,Unreal Engine Camera Validation,Zenodo,2025-06-12T07:54:57Z,2025-06-12T07:59:39Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Software,cern.zenodo,Zenodo,2,0,0,0,,,,,,,,,,4,"[""10.5281/zenodo.15646077""]",repository
10.5281/zenodo.15646076,2025,Preprint,Towards Credible Simulators: A Validation Methodology for Safety-Critical Virtual Testing,Zenodo,2025-06-12T08:02:33Z,2025-06-12T08:02:34Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,Preprint,cern.zenodo,Zenodo,0,2,0,0,,,,,,,,,,10,,repository
